id,text,label,origin,type,language,split
fr_cadecv2_2150,"J'ai eu aucun effet secondaire, mais j'ai pris seulement 1 pastille une fois par jour pendant deux jours. J'ai constaté que le Voltaren a éliminé toute ma douleur, je n'utilise rarement des analgésiques car je trouve qu'ils ne font jamais d'effet ou qu'ils prennent trop de temps pour agir et que je 'marche sur mes pieds'. Comme je suis jeune et relativement en bonne santé, je n'ai pas eu d'effets secondaires... Cependant, mes parents ont tous les deux eu des effets secondaires graves... donc je ne le recommande pas si vous souffrez d'hypertension artérielle, de SII, si vous êtes sujet aux ulcères gastriques, aux reflux, à l'acidité ou si vous êtes asthmatique. Sinon, si comme moi vous êtes en bonne santé et que vous avez besoin d'analgésiques lorsque rien d'autre ne marche, prenez-en une par jour et ne restez pas dessus. Les chances d'avoir des effets secondaires semblent augmenter selon la durée de l'utilisation (comme la plupart des médicaments) et l'efficacité des analgésiques peut également s'estomper avec le temps.",0.0,cadec_v2_translated_DICLOFENAC-VOLTAREN.20_fr,drug_review,fr,SMM4H_2026_train
fr_cadecv2_332,"Anxiété sévère, difficulté à avaler, dyspnée, attaques de panique, bouche sèche, alternances d'humeur, insomnie, perte d'appétit, perte de poids, sensation d'étranglement, constipation. Une expérience absolument horrible. J'ai cru que je n'allais pas survivre. L'anxiété était étouffante. La perte d'appétit et la peur d'étouffer m'ont fait perdre environ 7 livres en moins de deux semaines, ce qui a porté mon BMI à un inquiétant 17. Je ne peux pas croire que ce soit un médicament en vente libre.",1.0,cadec_v2_translated_PPIS-PEPCID.91_fr,drug_review,fr,SMM4H_2026_train
de_cadecv2_555,"Alpträume, Nachtschweiße, Schwindel, Schlafstörung & niedriger Energielevel",1.0,cadec_v2_translated_CYMBALTA-CYMBALTA.646_de,drug_review,de,SMM4H_2026_train
fr_cadecv2_798,"Perte totale de libido et de fonction sexuelle. Impuissance totale. L'impuissance et la perte de libido se sont révélées permanentes. Même un an après l'arrêt du médicament, rien n'est revenu. Je ne peux plus avoir une copine. Voir ici pour plus de détails : www.ssri-side-effects.com",1.0,cadec_v2_translated_CYMBALTA-CYMBALTA.980_fr,drug_review,fr,SMM4H_2026_train
fr_cadecv2_366,"Suée, perte d'intérêt envers la nourriture, et somnolent aux mauvais moments. J'aperçois une amélioration avec la dépression (plus content, ne souhaite plus mourir, pas triste) et j'ai apprécié ne pas être obsédé par la nourriture.",1.0,cadec_v2_translated_CYMBALTA-CYMBALTA.1699_fr,drug_review,fr,SMM4H_2026_train
de_cadecv2_450,"Übelkeit etwa 4 Stunden nach Einnahme des Medikaments, die den restlichen Tag hindurch anhält, Schweißausbrüche im Gesicht, schwere Verstopfung. Ich habe Cympalta erst seit 5 Tagen eingenommen und bereits fühle ich mich wie eine neue Person. Meine Stimmung und Energie sind besser, als sie in Monaten waren. Ich fühle mich, als hätte ich mein Licht am Ende des Tunnels gefunden. In der ersten Woche mit 30 mg wird die Dosis in 2 Tagen auf 60 mg erhöht. Ich nehme dies zusätzlich zu 150 mg Wellbutrin pro Tag und das hat bereits alle Aspekte meines Lebens verbessert!!! ICH LIEBE ES!!!",1.0,cadec_v2_translated_CYMBALTA-CYMBALTA.1411_de,drug_review,de,SMM4H_2026_train
fr_cadecv2_1109,"Initialement : sueur, fatigue, pensée confuse, perdu 8 livres, difficile à atteindre l'orgasme ; après deux mois, juste difficile à atteindre l'orgasme. C'est le septième antidépresseur que j'ai essayé en 16 ans et le premier qui a véritablement atténué ma dépression et ma douleur chronique. En bref : je suis beaucoup plus heureuse, bien plus productive, et une meilleure épouse, mère, sœur, fille et amie. Je veux vivre la vie plutôt que m'en retirer. (Publié en été 2006)",1.0,cadec_v2_translated_CYMBALTA-CYMBALTA.1269_fr,drug_review,fr,SMM4H_2026_train
de_cadecv2_835,"Schreckliche Entzugssymptome! Meine Erfahrung war im Allgemeinen die gleiche wie bei jedem anderen mit einer negativen Meinung zu diesem Medikament. Letztes Mal, als ich von Cymbalta absetzte (im letzten Sommer), dauerte es etwa zwei Monate, bis die Entzugssymptome verschwanden und mein Gehirn sich wieder etwas normal fühlte. Ein anderer Arzt wollte es vor ein paar Monaten nochmal probieren, also habe ich es erneut probiert. Die Entzugssymptome sind diesmal genauso schlimm... Ich bin erst etwa zwei Wochen im Entzug... Cymbalta funktioniert bei mir nicht. Ich denke, es funktioniert bei einigen Menschen, aber es sieht so aus, als würde viel mehr Leute davon leiden als davon profitieren. Ich habe auch Angst, dass meine Gehirnchemie irreparabel beschädigt wurde. Schreckliches Medikament.",0.0,cadec_v2_translated_CYMBALTA-CYMBALTA.1404_de,drug_review,de,SMM4H_2026_train
de_cadecv2_914,"Ich nehme 120 mg/Tag. Wenn ich es nicht nehme, starte ich die Abstinenz am 3. Tag. Es ist schrecklich. Ich bekomme Wellen von Druck in meinem Kopf, kann nicht denken und bin sehr schlecht gelaunt mit meinen Kindern. Ich bekomme auch Blitze aus Taubheit über meine Lippen (beste Art, es zu beschreiben). Ich fühle mich auch so, als ob alles nicht real ist und ich muss mich wirklich anstrengen, um normal zu wirken. Ich habe auch Gewicht zugenommen. Ich fühle mich immer noch depressiv und ängstlich, also bin ich mir nicht sicher, ob es viel hilft. Ich habe fast alle anderen Antidepressiva ausprobiert und ehrlich gesagt weiß ich nicht, ob eines von ihnen funktioniert hat. Ich weiß nicht, ob ich die vollständige Abstinenz von diesem Medikament überleben könnte. Seien Sie sehr vorsichtig mit Ihrer Entscheidung, dieses Medikament einzunehmen. Denken Sie wirklich darüber nach. Ich freue mich, dass es einigen Menschen geholfen hat. Lassen Sie einfach Ihr Rezept nicht ablaufen.",1.0,cadec_v2_translated_CYMBALTA-CYMBALTA.1974_de,drug_review,de,SMM4H_2026_train
fr_cadecv2_108,"Je n'ai pas remarqué d'effets secondaires que je puisse nécessairement attribuer au Cymbalta. WOW!!! J'ai appris à propos de ce médicament par ma beauté, qui souffre de fibromyalgie et de dépression. Elle a dit qu'elle se sentait comme une personne totalement nouvelle, et que je devrais au moins essayer. J'ai souffert de fibromyalgie et de dépression pendant plusieurs années. J'ai demandé à mon médecin de me le prescrire, j'ai essayé... et elle a tout à fait raison... ça vous fait sentir comme un être humain à nouveau!! S'il vous plaît, ne laissez pas les remarques négatives laissées par les autres vous empêcher d'essayer au moins ce médicament... Je suis content(e) d'avoir essayé! Je me sens beaucoup mieux! S'il vous plaît, comprenez que rien n'est un médicament miracle... mais vous pouvez certainement vous sentir suffisamment bien pour fonctionner à nouveau dans la vie!",0.0,cadec_v2_translated_CYMBALTA-CYMBALTA.2297_fr,drug_review,fr,SMM4H_2026_train
de_cadecv2_724,"Zuerst war es wunderbar. Die Fibromyalgie war deutlich verbessert, ebenso die Depression. Nach etwa 3 oder 4 Monaten hat es nicht mehr gegen den Schmerz gewirkt, und ich bemerkte, dass ich große Probleme mit Angst und Wut hatte. Ähnlich wie, als ich Prozac nahm. Es war ein reinen Teufelswerk, damit aufzuhören. Ich bin suizidal und könnte meinen Ehemann leicht töten. Kein Interesse an Sex oder anderen Aktivitäten. Ich habe es bereits mit Prozac erlebt, also bin ich nicht besorgt, ich weiß, dass es vergehen wird. Zuerst dachte ich, dass dieses Medikament wunderbar war. Das war im März. Nach 3 oder 4 Monaten half es nicht mehr gegen die Fibromyalgie, aber es half weiterhin bei der Depression. Ich nahm 30 mg zweimal täglich. Der Arzt schlug vor, es auf 90 mg täglich zu erhöhen, aber ich war beunruhigt, das auszuprobieren, nachdem ich diese Website gelesen hatte. Ich erhalte Briefe von meinem Apotheker, wann immer ich meine RX nicht pünktlich aufgefüllt habe, um mich zu warnen, plötzlich abzusetzen. Das ist kein gutes Zeichen. Ich hätte es damals in die Toilette spülen sollen, aber es arbeitete so gut gegen meinen Schmerz, dass ich es wirklich hasste, abzusetzen. Es arbeitete nur gegen den Schmerz für ein paar Monate.",1.0,cadec_v2_translated_CYMBALTA-CYMBALTA.1459_de,drug_review,de,SMM4H_2026_train
fr_cadecv2_1196,"maux de tête, perte de sensibilité du visage",1.0,cadec_v2_translated_CYMBALTA-CYMBALTA.497_fr,drug_review,fr,SMM4H_2026_train
de_cadecv2_1043,"Funtionierte am besten von allen Medikamenten, einschließlich Effexor. Ich habe gerade mit der Einnahme von 300 mg Wellbutrin begonnen, um die 60 mg Cymbalta zu ergänzen; aufgrund des Verzichts auf Tabak und erhöhter emotionaler Belastungen.",0.0,cadec_v2_translated_CYMBALTA-CYMBALTA.948_de,drug_review,de,SMM4H_2026_train
de_cadecv2_1439,"Möglicherweise trockener Mund (egal, was das genau ist), Schläfrigkeit in den ersten Wochen. Im Gegensatz zu den anderen hier habe ich wirklich keine oder wirklich keine Nebenwirkungen erlebt, die mir etwas ausmachen. Cymbalta hat mir ziemlich geholfen (zusammen mit Therapie und einigen Lebensstiländerungen), um mir die Depression zu bewältigen. Ich würde Leute nicht davon abhalten, es einzunehmen. Es war definitiv kein Wundermittel, aber es war nicht schlecht.",1.0,cadec_v2_translated_CYMBALTA-CYMBALTA.1376_de,drug_review,de,SMM4H_2026_train
de_cadecv2_1905,"Keine Nebenwirkungen, außer es hat mir nichts geholfen. Die Abklingphase von Cymbalta ist eine andere Geschichte: Parese (Zuckungssinn im Gehirn), Tinnitus, Übelkeit, Schwindel / Drehung. Ich habe diese Symptome in meinem Leben noch nie gehabt. Dieses Produkt ist gefährlich.",1.0,cadec_v2_translated_CYMBALTA-CYMBALTA.484_de,drug_review,de,SMM4H_2026_train
fr_cadecv2_2385,La douleur abdominale s'est aggravée et la poitrine et difficulté à respirer. N'a pas aidé mon problème et suis toujours coincé à prendre cela.,1.0,cadec_v2_translated_PPIS-ZANTAC150.139_fr,drug_review,fr,SMM4H_2026_train
fr_cadecv2_591,"La pression artérielle n'a pas beaucoup changé, avoir une dyspnée, un œdème des jambes terrible, la fatigue.",1.0,cadec_v2_translated_ANTIHYPERTENSIVES-DIOVANHCT.41_fr,drug_review,fr,SMM4H_2026_train
de_cadecv2_1561,"Sehr starke Nackenschmerzen und obere Rückenschmerzen. Ich nahm das Generika Valsartan. Ich habe immer noch einige Nackenschmerzen und Steifheit nach einem Monat, ohne es zu nehmen.",1.0,cadec_v2_translated_ANTIHYPERTENSIVES-DIOVAN.31_de,drug_review,de,SMM4H_2026_train
de_cadecv2_907,"Es funktioniert wunderbar. Keine mehr Wutausbrüche. Es funktioniert wunderbar. Ich komme gut mit meiner Familie aus, habe mehr Energie und habe ein viel höheres Selbstwertgefühl. Auf Kosten gibt mir mein Arzt Proben und ich zahle nichts dafür. Wünschte ich, ich hätte früher angefangen, denn meine Depression hat ihre Wurzeln in einer sehr dysfunktionalen Kindheit.",0.0,cadec_v2_translated_CYMBALTA-CYMBALTA.654_de,drug_review,de,SMM4H_2026_train
de_cadecv2_1205,"Konnte es nicht ertragen, hauptsächlich schwere Verstopfung. Aber es scheint meine Verdauungsprozesse bereits lange nach dem Absetzen verändert zu haben. Habe es nach zwei Wochen abgesetzt, aber seitdem habe ich Bauchprobleme, die ich vorher nie hatte. Konnte vorher alles essen, ohne Probleme (denke nicht, dass ich wirklich jemals GERD hatte), und jetzt habe ich Probleme mit der Verdaulichkeit vieler Nahrungsmittel, insbesondere Rindfleisch. Viel Gas und Bauchschmerzen, mit PVCs bei starken Ausbrüchen, sogar sechs Monate nach dem Absetzen. Niemand scheint über irgendwelche Nebenwirkungen oder Veränderungen nach dem Absetzen von Nexium zu berichten. Bitte senden Sie mir eine E-Mail, wenn Sie anhaltende Probleme erlebt haben, die Sie als verursacht durch Nexium betrachten.",1.0,cadec_v2_translated_NEXIUM-NEXIUM.677_de,drug_review,de,SMM4H_2026_train
fr_cadecv2_1078,"La compression de la mâchoire, la soif accrue, des frissons, épuisé et bâillant constamment mais ne pouvait pas dormir bien. Un sentiment d'anesthésie émotionnelle.",1.0,cadec_v2_translated_CYMBALTA-CYMBALTA.809_fr,drug_review,fr,SMM4H_2026_train
de_cadecv2_1527,"Schwindel, Atemgeräusche, abgekoppelt von sich selbst, Alpträume, starke Stimmungsschwankungen. Es fühlte sich an, als wäre Gift darin, und nach etwas mehr als einem Monat würde ich es niemals jemanden empfehlen.",1.0,cadec_v2_translated_ANTIHYPERTENSIVES-NORVASC.29_de,drug_review,de,SMM4H_2026_train
fr_cadecv2_2131,"FATIGUE, LASSITUDE, ÉDÈME AUX PIEDS, ÉDÈME AU COLLET, GAIN DE POIDS. J'AI MISE FIN À LA PRÉSCRIPTION DU NEXIUM ET L'ACIDE EST REVENU AVEC UNE VENGEANCE. Quand j'ai reçu le NEXIUM pour la première fois, je me sentais bien, j'avais la diarrhée et les maux de tête, mais contente que l'acidité soit partie et me donnait une chance de guérir. Depuis cette première année, j'ai eu la cholécystectomie, j'ai eu au moins trois visites en urgence avec des douleurs à gauche sous la poitrine, je pensais avoir une crise cardiaque. L'anxiété et l'acidité reviennent parfois. Je ressentais quelque chose sur la gorge ou difficulté à avaler. Je suis allé chez un cardiologue pour écarter les problèmes cardiaques, mon cœur est en bonne santé, il faut que ce soit ça. Obtenir un second avis sur mon reflux, et je tente de m'arrêter seul, bonne chance cette semaine a été he**. J'ai tous les antiacides en vente libre, liquides, pilules, poudres. Je lis sur la surproduction d'acide qui dure depuis un moment, j'espère pouvoir y arriver.",1.0,cadec_v2_translated_NEXIUM-NEXIUM.751_fr,drug_review,fr,SMM4H_2026_train
de_cadecv2_1514,"Ich fühle mich am besten, wie ich es in Jahren nicht mehr war. Ich nehme seit 1986 Antidepressiva ein. Ich nehme das seit Januar dieses Jahres und nach meinem Wissen haben keine Nebenwirkungen. Ich denke klarer, schlafe gut, bin aufmerksamer und erreiche im Allgemeinen mehr, als ich es in mehreren Jahren getan habe.",0.0,cadec_v2_translated_CYMBALTA-CYMBALTA.1087_de,drug_review,de,SMM4H_2026_train
de_cadecv2_412,"Ich kann nicht glauben, wie groß der Unterschied dieses Medikaments in meinem Leben war. Ich konnte nicht vom Schreibtisch aufstehen, ohne den Schreibtisch zu halten, und das Steigen die Treppe war unerträglich. Innerhalb eines Tages fühlte ich, wie der Schmerz nachließ. Ich gehe jetzt 95 % normal die Treppe hinauf und kann tatsächlich durch einen Einkaufscenter spazieren, ohne alle 5 Minuten sitzen zu müssen. Ich benötige eine Knieersatzoperation, aber in der Zwischenzeit fühle ich mich, als hätte ich mein Leben zurück.",0.0,cadec_v2_translated_DICLOFENAC-ARTHROTEC.48_de,drug_review,de,SMM4H_2026_train
fr_cadecv2_1558,"Constipation sévère. Le médicament a très bien fonctionné pour gérer mon reflux gastrique (il est disparu pendant que j'étais dessus) mais pendant deux ans j'ai dû lutter contre une constipation extrêmement sévère presque sans arrêt. J'étais sur des laxatifs tous les deux semaines en conséquence. Notez que, si vous arrêtez brusquement de prendre Nexium, vous risquez de développer une RÉTROFLEXION GASTRO-ŒSOPHAGIENNE très sévère pendant environ une ou deux semaines. Donnez-lui du temps et après environ deux semaines cette acidité excessive devrait disparaître et vous devriez retrouver votre état normal. Pendant trois mois, j'ai pensé que le Nexium avait réellement guéri mes brûlures d'estomac et que je n'aurais plus besoin de le prendre. Mais malheureusement la RÉTROFLEXION GASTRO-ŒSOPHAGIENNE est revenue lentement et finalement j'ai dû passer à un produit similaire.",1.0,cadec_v2_translated_NEXIUM-NEXIUM.839_fr,drug_review,fr,SMM4H_2026_train
fr_cadecv2_1658,"Initialement, j'avais de la constipation. La première fois que j'ai essayé de m'en débarrasser, j'ai eu des picotements électrochocs sévères dans la tête, et j'ai cru que je devenais fou. J'ai eu des pensées suicidaires de temps en temps. Je ferais preuve de prudence quand j'utilise ce médicament ou même quand votre médecin le recommande. Mes symptômes de sevrage étaient si graves que j'ai peur d'arrêter de les prendre.",1.0,cadec_v2_translated_CYMBALTA-CYMBALTA.1550_fr,drug_review,fr,SMM4H_2026_train
de_cadecv2_940,"Erhöhte Empfindungen von Magensäure, Kältegefühle, Übelkeit am Abend, gelegentliche Erbrechen. Ich habe dieses Medikament vor etwa zwei Monaten begonnen, um meine Laryngopharyngealreflux-Beschwerden zu lindern, und es hat meine Stimme... Ich kann meine Hochnoten viel leichter erreichen als früher. Die Nebenwirkungen sind etwas beunruhigend. Ich bin besorgt, dass sie schlimmer werden könnten. Wenn das der Fall ist, würde ich lieber wechseln, als mit Übelkeit und Schauern umgehen zu müssen.",1.0,cadec_v2_translated_NEXIUM-NEXIUM.383_de,drug_review,de,SMM4H_2026_train
fr_cadecv2_1328,"Douleur lombaire. J'aime ça jusqu'à présent, j'ai enfin dormi hier soir. Après des interventions chirurgicales sur le dos et des douleurs intenses quotidiennes, je suis tellement soulagé d'avoir tant dormi.",0.0,cadec_v2_translated_DICLOFENAC-ARTHROTEC.143_fr,drug_review,fr,SMM4H_2026_train
fr_cadecv2_2414,"Aucun. Il semble fonctionner mieux si pris tôt le matin, environ 1 à 2 heures avant le petit-déjeuner.",0.0,cadec_v2_translated_NEXIUM-NEXIUM.635_fr,drug_review,fr,SMM4H_2026_train
fr_cadecv2_734,"Problèmes cardiaques horribles. Avec d'autres effets secondaires extrêmement graves. Si vous avez toute sorte de condition cardiaque, NE prenez pas ce médicament. Mon cœur n'est pas encore bien et si ces effets secondaires, avec les problèmes cardiaques, continuent, je devrai consulter un cardiologue. Mon médecin n'a pas discuté des effets secondaires avec moi ou qu'il causerait des problèmes cardiaques extrêmes. J'étais sur 60 mg au départ, puis je suis retourné chez mon médecin et lui ai dit que cela me donnait le sentiment que mon cœur battait bizarrement. Mon médecin a dit qu'il essaierait une dose plus faible, de 30 mg, avec les mêmes sensations pour moi et les mêmes effets secondaires. Attention. Si vous avez des problèmes cardiaques avec Cymbalta ! Bonne chance aux personnes qui ont bénéficié de cela et désolé pour les cœurs qui ont été endommagés.",1.0,cadec_v2_translated_CYMBALTA-CYMBALTA.912_fr,drug_review,fr,SMM4H_2026_train
de_cadecv2_444,"Bis jetzt keine Nebenwirkungen, aber ich nehme es erst seit einem Monat. Es hat 20% meiner chronischen Schmerzen und Triggerpunkt-Schmerzen auf einem guten Tag reduziert und etwa 5 bis 10% an einem schlechten Tag. Keine Schläfrigkeit, Trägheit oder Gedächtnisverlust wie ich es mit Neurontin hatte.",0.0,cadec_v2_translated_DICLOFENAC-DICLOFENACSODIUM.6_de,drug_review,de,SMM4H_2026_train
fr_cadecv2_178,"Fatigue terrible, brouillard cérébral, peau irritée, douleurs articulaires terribles, les articulations semblaient lâches et j'ai blessé moi-même en déblayant la neige, GERD terrible, toux et j'ai pris 10 livres plus. J'ai arrêté avec l'accord réticent du médecin il y a deux semaines. Je me sens mieux et j'espère retrouver la normale. Ces trucs sont de mauvaises nouvelles.",1.0,cadec_v2_translated_ANTIHYPERTENSIVES-DIOVAN.80_fr,drug_review,fr,SMM4H_2026_train
fr_cadecv2_1622,Rien à dire. Très utile pour l'acidité gastrique chronique. En usage depuis environ 6 mois et cela m'a beaucoup aidé.,0.0,cadec_v2_translated_NEXIUM-NEXIUM.617_fr,drug_review,fr,SMM4H_2026_train
fr_cadecv2_1357,"J'ai pris des médicaments pendant des années pour le reflux. J'ai changé de Prilosec vers Nexium en espérant que Nexium ne causerait pas la douleur musculaire/squelettique que Prilosec provoquait. J'avais tort. Avec l'utilisation de Nexium au-delà de quelques semaines, je commence à avoir des articulations douloureuses : épaule, coude, genou, hanche. J'avais du mal à me baisser et même marcher était douloureux. Maintenant, je suis arrêté du médicament et ressens le retour des anciens symptômes de l'GERD, mais mes muscles et mes articulations se sentent mieux.",1.0,cadec_v2_translated_NEXIUM-NEXIUM.333_fr,drug_review,fr,SMM4H_2026_train
fr_cadecv2_1188,"En dessous de mes genoux me font mal. Je n'ai pas pris depuis environ 8 jours, je me sens un peu mieux de temps en temps. J'ai pris Nexium pendant environ 4 ans. Si vous allez sur purplepill.com, allez en bas, il y a des mots en violet qui disent ""informations importantes sur le produit"", cliquez dessus et ensuite, à gauche, cliquez sur ""6 réactions indésirables"" et cela vous dit presque tout ce que Nexium cause de mauvais.",0.0,cadec_v2_translated_NEXIUM-NEXIUM.782_fr,drug_review,fr,SMM4H_2026_train
de_cadecv2_2230,"In den ersten Monaten gab es einen drastischen Rückgang der sexuellen Libido sowie der Fähigkeit, einen Orgasmus zu haben und Ejakulation. Es wirkte wie ein Wahrheitsmittel, das Menschen genau sagte, was ich über sie dachte und alles andere, aber sehr ruhig und präzise. Erhöhter Wunsch, Alkohol zu konsumieren. Keine anderen Nebenwirkungen und die sexuelle Libido/Leistungsfähigkeit normalisierten sich nach ein paar Monaten. Die Nebenwirkung der offensichtlichen Ehrlichkeit war überraschend im Beruf, zu Hause und bei Freunden, aber für mich persönlich befreiend. Viel sozialer und leichter in Gespräche einzusteigen mit Freunden und totalen Fremden. Das Absetzen dieses Medikaments hat in den letzten Monaten eine große Herausforderung darstellt. Dies ist die schlimmste Nebenwirkung, da das Leben während der Einnahme wirklich gut war.",1.0,cadec_v2_translated_CYMBALTA-CYMBALTA.209_de,drug_review,de,SMM4H_2026_train
de_cadecv2_2071,"SCHWERE, KONTINUIERLICHE GELÄNKSCHMERZEN IN DER RECHTEN SCHULTER, DIE ES UNMÖGLICH MACHEN, NACHTS ZU SCHLAFEN, EINSCHRÄNKTE BEWEGUNG DER RECHTEN SCHULTER, ANDERE GELÄNKSCHMERZEN IN KIEFER, LINKEM KNEE UND DIE LINKE SCHULTER BEGINNT LANGSAM ZU SCHMERZEN. HAARAUSFALL BEMERKT. GEWICHTSZUNAHME. ICH LEIDE SEIT 35 JAHREN AN TYPI-1-DIABETES. ICH WURDE DIOVAN VERSCRIEBEN (NICH, WELCH ICH HOHER BLUTDRUCK HATTE), WEIL ES ANGEDEUTET DIE NEPHREN VON DIABETIKERN SCHÜTZEN SOLL. ICH WERDE DIOVAN JETZT ABSETZEN. FÜR JENE, DIE SCHMERZEN / MUSKEL SCHMERZEN HATTEN UND DIOVAN ABSETZTEN, HABEN DIESE NEBENWIRKUNGEN AUFGEHÖRT?",1.0,cadec_v2_translated_ANTIHYPERTENSIVES-DIOVAN.164_de,drug_review,de,SMM4H_2026_train
fr_cadecv2_425,"Retenue d'eau, palpitations, problèmes visuels, dépression, attaques de panique, instabilité, pieds brûlants, légèreté, brouillard cérébral, manque d'énergie",1.0,cadec_v2_translated_ANTIHYPERTENSIVES-NORVASC.90_fr,drug_review,fr,SMM4H_2026_train
de_cadecv2_235,"Furchtbare Nachtschweiße, Zuckungen und Übelkeit innerhalb von 8 Stunden nach dem verpassten Medikament, Verstopfung, emotionale Verblüdung, sexuelle Dysfunktion, Gähnen zu ungewöhnlichen Zeiten (während des Tennisspiels), verlangsamte geistige Funktion. Es hat Depressionen/Ängstlichkeit geholfen, aber ich bin mir nicht sicher, ob es mehr geholfen hat als Paxil oder Celexa. Ich habe es bereits ausprobiert, in der Zwischenzeit mag ich es nicht, ein Sklave davon zu sein. Ich habe etwa 10 Pfund verloren. Ich habe immer noch depressive Episoden mehrmals im Jahr. Ich fühle mich unmotiviert, aber nicht unglücklich. Blick nicht auf etwas besonders vor oder fürchte etwas Besonderes. Es ist ein seltsamer Ort, an dem man sich befindet.",1.0,cadec_v2_translated_CYMBALTA-CYMBALTA.519_de,drug_review,de,SMM4H_2026_train
fr_cadecv2_1265,J'ai arrêté la douleur et les crampes musculaires le lendemain ! Je le prends maintenant comme nécessaire. Je prends également un antalgique avec cela. C'est du misoprostol 200MG.,0.0,cadec_v2_translated_DICLOFENAC-VOLTAREN.29_fr,drug_review,fr,SMM4H_2026_train
de_cadecv2_1872,"Angst, Schlafstörung, Magenbeschwerden, starke Müdigkeit, Ich werde es nie wiedernehmen",1.0,cadec_v2_translated_ANTIHYPERTENSIVES-DIOVANHCT.22_de,drug_review,de,SMM4H_2026_train
fr_cadecv2_44,"Bien que j'aie une disposition anxieuse, généralement d'une cause identifiable, alors que je prenais Nexium, j'étais presque constamment anxieux pour aucune raison. Malgré tous mes efforts, je n'ai pas réussi à éliminer ce sentiment. J'avais l'impression qu'une grande menace planait sur moi - comme un camion rugissait sur l'autoroute en direction de moi, serrant mon estomac avec un sentiment comme la peur. J'ai également vécu une récidive de migraine oculaire que je n'avais pas eue depuis mes années adolescentes. Depuis que je suis passé à Somac il y a presque deux mois, l'anxiété s'est réduite considérablement - presque disparue - et je n'ai pas eu d'attaque de migraine oculaire depuis que j'ai arrêté Nexium. Je ne me rapprocherais pas de Nexium ! Je suis très content de découvrir que je ne suis pas la seule personne affectée de la sorte. (Mais bien sûr, je suis désolé que quelqu'un doive souffrir.)",1.0,cadec_v2_translated_NEXIUM-NEXIUM.632_fr,drug_review,fr,SMM4H_2026_train
fr_cadecv2_346,A travaillé avec Lyrica dans la prévention des problèmes.,0.0,cadec_v2_translated_CYMBALTA-CYMBALTA.1396_fr,drug_review,fr,SMM4H_2026_train
de_cadecv2_659,"Konnte die erste Woche 30mg nicht schlafen - es gab mir einen Vorrat an Energie und hob meine Stimmung. Verlor 15 Pfund in zwei Wochen, was immer eine gute Sache ist. Ich bin viel glücklicher und der Stress und die Angst sind unter Kontrolle. Dieses Medikament hat mir gut getan, da ich andere genommen habe und nicht von Tag zu Tag funktionieren konnte, da andere Antidepressiva mich untermenschlich machten oder 14 Stunden am Tag schlief. Finde einfach das Richtige für dich",1.0,cadec_v2_translated_CYMBALTA-CYMBALTA.1210_de,drug_review,de,SMM4H_2026_train
fr_cadecv2_73,"Nausée, terreur de la nuit quand je pouvais dormir, pensées suicidaire et homicides, retraits horribles plus graves que mentionnés. Les médecins mentent comme en enfer. Eli. Lilly paie bien, ne prenez pas ce médicament, danger ! Danger ! Danger !",1.0,cadec_v2_translated_CYMBALTA-CYMBALTA.472_fr,drug_review,fr,SMM4H_2026_train
fr_cadecv2_743,"J'ai eu 0 effet secondaire quand j'ai pris ça. Mais ça a cessé de fonctionner brutalement après 2,5 mois d'utilisation. J'utilisais protonix avant cela. Aucun effet secondaire par rapport à protonix ou aciphex.",0.0,cadec_v2_translated_NEXIUM-NEXIUM.361_fr,drug_review,fr,SMM4H_2026_train
de_cadecv2_2003,"Absolut keiner. Ich hatte einen Monat lang ununterbrochen geweint. Obwohl ich auf Zoloft war, funktionierte es für mich nicht mehr. Mein Arzt verschrieb mir Cymbalta und ich hatte sofortige Ergebnisse. Ich stand am nächsten Morgen auf, bereit, die Welt zu bewältigen, frisch und lächelnd. Es sind 6 Monate vergangen, und ich habe immer noch keine Nebenwirkungen und fühle mich besser, als ich es in Jahren getan habe. Ich habe nie sogar die 60 mg-Pillen genommen, die sie empfehlen. Die 30 mg-Pillen funktionieren für mich hervorragend. Ich bin ein gläubiger Mensch!",0.0,cadec_v2_translated_CYMBALTA-CYMBALTA.1462_de,drug_review,de,SMM4H_2026_train
de_cadecv2_346,Hat mit Lyrica in der Prävention von Problemen gearbeitet.,0.0,cadec_v2_translated_CYMBALTA-CYMBALTA.1396_de,drug_review,de,SMM4H_2026_train
fr_cadecv2_1100,"Rien que j'ai remarqué. J'ai pris pas mal de médicaments au cours des 20 dernières années ou quelque chose comme ça et rien n'a vraiment fonctionné. Maintenant, je me sens comme avant. J'ai confiance. Les choses ne me dérangent pas comme avant.",0.0,cadec_v2_translated_CYMBALTA-CYMBALTA.101_fr,drug_review,fr,SMM4H_2026_train
de_cadecv2_1694,"Obwohl dieses Medikament meinem Schmerz geholfen hat, übertreffen die Nebenwirkungen die Vorteile. Mein Menstruationszyklus ist völlig durcheinander, ich blute mehrere Male im Monat. Übelkeit tritt auf, wenn ich hungrig bin – sehr seltsam. Unregelmäßige Krämpfe. Dies ist bislang das einzige Medikament, das meinen Hüftschmerz lindert, aber es beeinträchtigt meine Lebensqualität. Wer will schon den ganzen Monat lang menstruieren und ständig übel werden?!",1.0,cadec_v2_translated_DICLOFENAC-ARTHROTEC.35_de,drug_review,de,SMM4H_2026_train
